h3,hour,dow,impact,tickets
8a60145b1117fff,1,Friday,4.0,1
8a60145b1117fff,1,Saturday,16.0,3
8a60145b1117fff,2,Friday,4.0,1
8a60145b1117fff,2,Monday,8.0,2
8a60145b1117fff,2,Sunday,4.0,1
8a60145b1117fff,2,Tuesday,13.0,3
8a60145b1117fff,2,Wednesday,18.0,4
8a60145b1117fff,3,Friday,19.0,6
8a60145b1117fff,3,Monday,4.0,1
8a60145b1117fff,3,Saturday,12.0,3
8a60145b1117fff,3,Sunday,16.0,4
8a60145b1117fff,3,Thursday,22.0,4
8a60145b1117fff,3,Tuesday,12.0,3
8a60145b1117fff,3,Wednesday,20.0,5
8a60145b1117fff,4,Friday,4.0,1
8a60145b1117fff,4,Monday,4.0,1
8a60145b1117fff,4,Saturday,12.0,3
8a60145b1117fff,4,Sunday,12.0,3
8a60145b1117fff,4,Thursday,8.0,2
8a60145b1117fff,4,Tuesday,18.0,3
8a60145b1117fff,4,Wednesday,4.0,1
8a60145b1117fff,5,Monday,26.0,5
8a60145b1117fff,7,Friday,1.0,1
8a60145b1117fff,7,Monday,4.0,1
8a60145b1117fff,7,Saturday,16.0,5
8a60145b1117fff,8,Monday,5.2,1
8a60145b1117fff,8,Saturday,9.100000000000001,3
8a60145b1117fff,9,Friday,7.800000000000001,2
8a60145b1117fff,9,Sunday,5.2,1
8a60145b1117fff,9,Thursday,2.6,2
8a60145b1117fff,10,Friday,10.4,2
8a60145b1117fff,10,Monday,13.0,4
8a60145b1117fff,10,Saturday,3.25,1
8a60145b1117fff,10,Thursday,5.2,1
8a60145b1117fff,10,Tuesday,7.800000000000001,2
8a60145b1117fff,10,Wednesday,7.800000000000001,2
8a60145b1117fff,11,Friday,5.2,1
8a60145b1117fff,11,Saturday,22.36,5
8a60145b1117fff,11,Sunday,31.200000000000003,6
8a60145b1117fff,11,Wednesday,5.2,1
8a60145b1117fff,12,Saturday,4.0,1
8a60145b1117fff,12,Sunday,4.0,1
8a60145b1117fff,12,Thursday,18.0,5
8a60145b1117fff,12,Wednesday,4.0,1
8a60145b1117fff,13,Wednesday,15.0,5
8a60145b111ffff,2,Monday,4.0,1
8a60145b111ffff,2,Saturday,1.0,1
8a60145b111ffff,3,Friday,4.0,4
8a60145b111ffff,3,Saturday,12.0,4
8a60145b111ffff,3,Sunday,13.0,3
8a60145b111ffff,4,Friday,4.0,1
8a60145b111ffff,4,Monday,1.0,1
8a60145b111ffff,4,Saturday,4.0,1
8a60145b111ffff,4,Sunday,5.0,5
8a60145b111ffff,5,Monday,2.0,2
8a60145b111ffff,5,Saturday,6.0,3
8a60145b111ffff,5,Sunday,3.0,3
8a60145b111ffff,6,Friday,1.0,1
8a60145b111ffff,7,Friday,9.0,3
8a60145b111ffff,7,Monday,10.0,4
8a60145b111ffff,7,Saturday,20.0,6
8a60145b111ffff,7,Sunday,1.0,1
8a60145b111ffff,7,Tuesday,15.0,9
8a60145b111ffff,7,Wednesday,6.0,3
8a60145b111ffff,8,Saturday,1.3,1
8a60145b111ffff,8,Sunday,10.4,5
8a60145b111ffff,8,Tuesday,13.0,4
8a60145b111ffff,8,Wednesday,53.300000000000004,18
8a60145b111ffff,9,Monday,10.4,5
8a60145b111ffff,9,Saturday,5.2,1
8a60145b111ffff,9,Sunday,11.7,3
8a60145b111ffff,9,Thursday,31.2,12
8a60145b111ffff,9,Tuesday,6.5,2
8a60145b111ffff,10,Friday,14.3,5
8a60145b111ffff,10,Sunday,26.0,7
8a60145b111ffff,10,Thursday,13.0,5
8a60145b111ffff,10,Tuesday,2.6,2
8a60145b111ffff,10,Wednesday,29.9,8
8a60145b111ffff,11,Monday,2.6,1
8a60145b111ffff,11,Saturday,6.5,4
8a60145b111ffff,11,Sunday,20.15,7
8a60145b111ffff,11,Thursday,14.3,4
8a60145b111ffff,11,Tuesday,5.2,3
8a60145b111ffff,12,Monday,9.0,2
8a60145b111ffff,12,Sunday,3.0,3
8a60145b112ffff,2,Friday,1.0,1
8a60145b112ffff,2,Sunday,1.0,1
8a60145b112ffff,4,Friday,1.0,1
8a60145b112ffff,4,Saturday,1.0,1
8a60145b112ffff,10,Wednesday,1.3,1
8a60145b112ffff,11,Monday,1.3,1
8a60145b1187fff,2,Saturday,8.0,2
8a60145b1187fff,2,Thursday,9.0,3
8a60145b1187fff,2,Tuesday,1.0,1
8a60145b1187fff,3,Friday,23.0,7
8a60145b1187fff,3,Monday,2.0,1
8a60145b1187fff,3,Saturday,2.0,1
8a60145b1187fff,3,Sunday,8.0,3
8a60145b1187fff,3,Thursday,30.0,8
8a60145b1187fff,3,Wednesday,14.0,5
8a60145b1187fff,4,Monday,31.0,8
8a60145b1187fff,4,Saturday,8.0,5
8a60145b1187fff,4,Sunday,10.0,4
8a60145b1187fff,4,Thursday,16.0,4
8a60145b1187fff,4,Tuesday,1.0,1
8a60145b1187fff,5,Friday,19.0,4
8a60145b1187fff,5,Monday,11.0,3
8a60145b1187fff,5,Sunday,10.0,4
8a60145b1187fff,5,Thursday,5.0,2
8a60145b1187fff,5,Wednesday,4.0,1
8a60145b1187fff,6,Friday,6.0,2
8a60145b1187fff,6,Monday,4.0,1
8a60145b1187fff,6,Sunday,1.0,1
8a60145b1187fff,6,Tuesday,1.0,1
8a60145b1187fff,6,Wednesday,1.0,1
8a60145b1187fff,7,Sunday,14.0,3
8a60145b1187fff,8,Monday,7.800000000000001,1
8a60145b1187fff,8,Tuesday,1.3,1
8a60145b1187fff,9,Sunday,2.6,1
8a60145b1187fff,9,Thursday,6.5,2
8a60145b1187fff,9,Tuesday,1.3,1
8a60145b1187fff,10,Friday,5.2,1
8a60145b1187fff,10,Saturday,5.2,1
8a60145b1187fff,10,Sunday,5.2,1
8a60145b1187fff,10,Wednesday,14.3,4
8a60145b1187fff,11,Sunday,6.5,2
8a60145b1187fff,11,Thursday,2.6,2
8a60145b1187fff,11,Tuesday,1.3,1
8a60145b1187fff,12,Friday,1.0,1
8a60145b1187fff,12,Sunday,1.0,1
8a60145b1187fff,12,Thursday,4.0,1
8a60145b1187fff,12,Tuesday,8.0,2
8a60145b1187fff,12,Wednesday,27.0,6
8a60145b1187fff,13,Friday,4.0,1
8a60145b1187fff,13,Saturday,4.0,1
8a60145b1187fff,13,Thursday,4.0,1
8a60145b1187fff,14,Saturday,1.0,1
8a60145b118ffff,1,Thursday,4.0,1
8a60145b118ffff,2,Sunday,4.0,1
8a60145b118ffff,2,Tuesday,2.0,2
8a60145b118ffff,2,Wednesday,4.0,1
8a60145b118ffff,3,Friday,16.0,4
8a60145b118ffff,3,Sunday,2.0,2
8a60145b118ffff,3,Thursday,4.0,1
8a60145b118ffff,3,Tuesday,18.5,5
8a60145b118ffff,3,Wednesday,8.0,2
8a60145b118ffff,4,Monday,4.0,1
8a60145b118ffff,4,Saturday,1.0,1
8a60145b118ffff,4,Sunday,16.0,4
8a60145b118ffff,4,Thursday,13.0,3
8a60145b118ffff,5,Friday,8.0,2
8a60145b118ffff,5,Saturday,5.0,1
8a60145b118ffff,6,Friday,12.0,3
8a60145b118ffff,9,Sunday,2.6,2
8a60145b118ffff,9,Thursday,5.2,1
8a60145b118ffff,10,Friday,6.5,2
8a60145b118ffff,10,Sunday,10.4,2
8a60145b118ffff,10,Wednesday,1.3,1
8a60145b118ffff,11,Monday,5.2,1
8a60145b118ffff,11,Saturday,6.5,2
8a60145b118ffff,11,Sunday,5.2,4
8a60145b118ffff,11,Tuesday,7.800000000000001,3
8a60145b118ffff,12,Monday,17.0,4
8a60145b118ffff,12,Tuesday,2.0,2
8a60145b118ffff,12,Wednesday,12.0,3
8a60145b118ffff,13,Saturday,4.0,1
8a60145b118ffff,14,Wednesday,4.0,1
8a60145b1197fff,2,Tuesday,6.0,2
8a60145b1197fff,3,Sunday,2.0,2
8a60145b1197fff,4,Friday,2.0,2
8a60145b1197fff,4,Monday,7.0,2
8a60145b1197fff,4,Sunday,1.0,1
8a60145b1197fff,4,Thursday,24.0,7
8a60145b1197fff,5,Friday,6.0,2
8a60145b1197fff,5,Saturday,4.0,1
8a60145b1197fff,5,Sunday,1.0,1
8a60145b1197fff,5,Tuesday,2.0,2
8a60145b1197fff,5,Wednesday,3.0,3
8a60145b1197fff,6,Monday,6.0,1
8a60145b1197fff,6,Saturday,1.0,1
8a60145b1197fff,6,Tuesday,2.0,2
8a60145b1197fff,6,Wednesday,1.0,1
8a60145b1197fff,7,Sunday,9.0,2
8a60145b1197fff,10,Friday,5.2,1
8a60145b1197fff,10,Saturday,5.2,1
8a60145b1197fff,11,Sunday,5.2,1
8a60145b1197fff,12,Monday,4.0,1
8a60145b1197fff,13,Saturday,4.0,1
8a60145b1197fff,13,Sunday,5.0,1
8a60145b119ffff,6,Friday,4.0,1
8a60145b119ffff,10,Tuesday,5.2,1
8a60145b119ffff,12,Tuesday,4.0,1
8a60145b11a7fff,2,Friday,2.5,1
8a60145b11a7fff,2,Sunday,4.0,1
8a60145b11a7fff,2,Thursday,16.5,9
8a60145b11a7fff,3,Friday,2.0,1
8a60145b11a7fff,3,Saturday,4.0,1
8a60145b11a7fff,3,Sunday,2.0,1
8a60145b11a7fff,3,Thursday,19.0,5
8a60145b11a7fff,3,Tuesday,6.0,1
8a60145b11a7fff,3,Wednesday,4.0,1
8a60145b11a7fff,4,Monday,6.0,3
8a60145b11a7fff,4,Saturday,4.0,1
8a60145b11a7fff,4,Sunday,16.5,4
8a60145b11a7fff,4,Thursday,9.5,5
8a60145b11a7fff,4,Tuesday,6.0,1
8a60145b11a7fff,4,Wednesday,9.0,3
8a60145b11a7fff,5,Saturday,12.0,3
8a60145b11a7fff,5,Thursday,8.0,2
8a60145b11a7fff,5,Wednesday,2.0,2
8a60145b11a7fff,6,Friday,4.0,1
8a60145b11a7fff,6,Saturday,1.0,1
8a60145b11a7fff,6,Sunday,1.0,1
8a60145b11a7fff,6,Wednesday,11.0,4
8a60145b11a7fff,7,Saturday,6.0,3
8a60145b11a7fff,7,Tuesday,4.0,1
8a60145b11a7fff,7,Wednesday,6.0,1
8a60145b11a7fff,8,Saturday,1.3,1
8a60145b11a7fff,8,Thursday,2.6,1
8a60145b11a7fff,8,Tuesday,16.900000000000002,4
8a60145b11a7fff,9,Friday,5.2,1
8a60145b11a7fff,9,Thursday,15.600000000000001,5
8a60145b11a7fff,9,Tuesday,5.2,2
8a60145b11a7fff,10,Friday,31.200000000000003,6
8a60145b11a7fff,10,Monday,5.2,1
8a60145b11a7fff,10,Saturday,10.4,2
8a60145b11a7fff,10,Thursday,1.3,1
8a60145b11a7fff,10,Tuesday,10.4,3
8a60145b11a7fff,10,Wednesday,10.4,2
8a60145b11a7fff,11,Friday,27.950000000000003,7
8a60145b11a7fff,11,Monday,26.0,5
8a60145b11a7fff,11,Saturday,10.4,4
8a60145b11a7fff,11,Sunday,24.700000000000003,6
8a60145b11a7fff,11,Tuesday,6.5,2
8a60145b11a7fff,11,Wednesday,22.1,5
8a60145b11a7fff,12,Saturday,12.0,3
8a60145b11a7fff,12,Sunday,34.0,12
8a60145b11a7fff,12,Thursday,9.0,3
8a60145b11a7fff,12,Tuesday,10.0,4
8a60145b11a7fff,12,Wednesday,8.0,2
8a60145b11a7fff,13,Friday,2.5,1
8a60145b11a7fff,13,Monday,2.0,2
8a60145b11a7fff,13,Saturday,16.0,4
8a60145b11a7fff,13,Thursday,4.0,1
8a60145b11a7fff,14,Monday,4.0,1
8a60145b11affff,2,Monday,1.0,1
8a60145b11affff,10,Friday,21.450000000000003,6
8a60145b11b7fff,11,Monday,5.2,1
8a60145b120ffff,3,Tuesday,4.0,1
8a60145b1227fff,4,Monday,3.0,3
8a60145b1227fff,4,Sunday,5.0,5
8a60145b1227fff,4,Tuesday,4.0,1
8a60145b1227fff,6,Monday,6.0,1
8a60145b1227fff,10,Monday,5.2,4
8a60145b1277fff,2,Wednesday,9.0,1
8a60145b12b7fff,2,Wednesday,51.0,13
8a60145b12b7fff,4,Monday,4.0,1
8a60145b1317fff,3,Sunday,12.5,3
8a60145b1317fff,4,Saturday,1.0,1
8a60145b1317fff,5,Sunday,17.0,4
8a60145b1317fff,6,Thursday,1.0,1
8a60145b1317fff,10,Wednesday,10.4,2
8a60145b131ffff,6,Wednesday,10.0,3
8a60145b131ffff,10,Wednesday,5.2,1
8a60145b1337fff,3,Sunday,2.0,1
8a60145b1337fff,5,Sunday,6.0,2
8a60145b1337fff,6,Wednesday,8.0,2
8a60145b1337fff,10,Friday,5.2,1
8a60145b1337fff,12,Saturday,2.0,1
8a60145b1397fff,1,Wednesday,28.5,11
8a60145b1397fff,8,Monday,2.6,1
8a60145b139ffff,2,Wednesday,4.0,1
8a60145b140ffff,2,Wednesday,3.0,3
8a60145b1427fff,2,Thursday,28.5,14
8a60145b1427fff,3,Sunday,22.0,9
8a60145b1427fff,3,Thursday,12.0,8
8a60145b1427fff,3,Wednesday,12.0,9
8a60145b1427fff,4,Sunday,3.0,3
8a60145b1427fff,4,Thursday,7.0,4
8a60145b1427fff,5,Monday,6.0,2
8a60145b1427fff,6,Friday,3.0,2
8a60145b1427fff,6,Monday,5.0,5
8a60145b1427fff,7,Sunday,12.5,4
8a60145b1427fff,7,Wednesday,1.0,1
8a60145b1427fff,8,Sunday,1.3,1
8a60145b1427fff,10,Friday,49.4,17
8a60145b1427fff,10,Saturday,1.3,1
8a60145b1427fff,11,Friday,1.3,1
8a60145b1427fff,12,Friday,29.0,14
8a60145b142ffff,0,Saturday,9.0,2
8a60145b142ffff,2,Saturday,4.0,1
8a60145b142ffff,2,Wednesday,1.0,1
8a60145b142ffff,4,Friday,7.0,3
8a60145b142ffff,4,Saturday,4.0,1
8a60145b142ffff,4,Thursday,3.0,3
8a60145b142ffff,6,Friday,2.0,1
8a60145b1447fff,1,Friday,112.0,26
8a60145b1447fff,1,Saturday,73.0,16
8a60145b1447fff,1,Sunday,80.5,19
8a60145b1447fff,1,Thursday,90.5,21
8a60145b1447fff,1,Tuesday,42.5,11
8a60145b1447fff,2,Thursday,25.5,7
8a60145b1447fff,2,Wednesday,23.0,6
8a60145b1447fff,3,Friday,20.5,5
8a60145b1447fff,3,Monday,76.0,18
8a60145b1447fff,3,Saturday,10.0,2
8a60145b1447fff,3,Sunday,53.5,12
8a60145b1447fff,3,Thursday,93.0,23
8a60145b1447fff,3,Tuesday,25.0,6
8a60145b1447fff,3,Wednesday,44.0,12
8a60145b1447fff,4,Thursday,42.0,10
8a60145b1447fff,4,Wednesday,6.0,2
8a60145b1447fff,5,Thursday,8.0,2
8a60145b1447fff,5,Tuesday,13.0,3
8a60145b1447fff,6,Wednesday,5.0,1
8a60145b1447fff,7,Saturday,1.0,1
8a60145b1447fff,8,Saturday,5.2,2
8a60145b1447fff,12,Tuesday,15.0,3
8a60145b1447fff,16,Saturday,10.0,1
8a60145b144ffff,1,Friday,58.5,11
8a60145b144ffff,1,Monday,16.0,4
8a60145b144ffff,1,Saturday,28.0,5
8a60145b144ffff,1,Sunday,33.0,7
8a60145b144ffff,1,Thursday,28.0,5
8a60145b144ffff,1,Tuesday,54.0,10
8a60145b144ffff,2,Friday,79.0,18
8a60145b144ffff,2,Saturday,59.5,13
8a60145b144ffff,2,Sunday,79.5,19
8a60145b144ffff,2,Thursday,47.0,8
8a60145b144ffff,2,Tuesday,50.0,11
8a60145b144ffff,2,Wednesday,20.0,4
8a60145b144ffff,3,Friday,26.0,5
8a60145b144ffff,3,Monday,113.5,24
8a60145b144ffff,3,Saturday,23.5,5
8a60145b144ffff,3,Sunday,45.0,10
8a60145b144ffff,3,Thursday,217.0,49
8a60145b144ffff,3,Tuesday,74.0,16
8a60145b144ffff,3,Wednesday,162.5,37
8a60145b144ffff,4,Monday,14.0,3
8a60145b144ffff,4,Sunday,8.0,1
8a60145b144ffff,4,Wednesday,121.0,27
8a60145b144ffff,5,Friday,66.0,17
8a60145b144ffff,5,Saturday,51.5,12
8a60145b144ffff,7,Saturday,18.0,4
8a60145b144ffff,7,Sunday,5.0,1
8a60145b144ffff,7,Tuesday,4.0,1
8a60145b144ffff,11,Saturday,18.2,3
8a60145b144ffff,11,Tuesday,53.300000000000004,10
8a60145b144ffff,11,Wednesday,11.7,2
8a60145b144ffff,12,Tuesday,5.0,1
8a60145b144ffff,13,Sunday,8.0,1
8a60145b144ffff,13,Wednesday,4.0,1
8a60145b144ffff,14,Monday,6.0,1
8a60145b1457fff,1,Friday,37.5,11
8a60145b1457fff,1,Monday,4.0,1
8a60145b1457fff,1,Saturday,14.0,2
8a60145b1457fff,1,Sunday,15.0,3
8a60145b1457fff,1,Thursday,69.0,15
8a60145b1457fff,1,Tuesday,92.5,21
8a60145b1457fff,2,Saturday,5.0,2
8a60145b1457fff,2,Thursday,16.0,4
8a60145b1457fff,2,Wednesday,1.0,1
8a60145b1457fff,3,Friday,13.0,3
8a60145b1457fff,3,Monday,4.0,1
8a60145b1457fff,3,Saturday,55.0,13
8a60145b1457fff,3,Sunday,50.0,13
8a60145b1457fff,3,Thursday,17.0,4
8a60145b1457fff,3,Wednesday,51.0,13
8a60145b1457fff,4,Friday,1.0,1
8a60145b1457fff,4,Saturday,6.0,2
8a60145b1457fff,4,Thursday,24.0,7
8a60145b1457fff,4,Tuesday,12.0,4
8a60145b1457fff,4,Wednesday,12.0,3
8a60145b1457fff,5,Friday,13.0,5
8a60145b1457fff,5,Saturday,12.0,5
8a60145b1457fff,5,Sunday,5.0,1
8a60145b1457fff,5,Thursday,26.0,16
8a60145b1457fff,5,Tuesday,10.0,3
8a60145b1457fff,5,Wednesday,1.0,1
8a60145b1457fff,6,Friday,84.0,31
8a60145b1457fff,6,Saturday,12.0,5
8a60145b1457fff,6,Sunday,18.0,6
8a60145b1457fff,6,Thursday,14.0,6
8a60145b1457fff,6,Tuesday,2.0,1
8a60145b1457fff,6,Wednesday,4.0,1
8a60145b1457fff,7,Monday,4.0,1
8a60145b1457fff,7,Saturday,8.0,2
8a60145b1457fff,7,Thursday,1.0,1
8a60145b1457fff,7,Tuesday,4.0,1
8a60145b1457fff,8,Friday,2.6,1
8a60145b1457fff,9,Friday,1.3,1
8a60145b1457fff,9,Tuesday,46.800000000000004,10
8a60145b1457fff,10,Thursday,7.800000000000001,2
8a60145b1457fff,11,Saturday,10.4,2
8a60145b1457fff,13,Sunday,1.0,1
8a60145b1457fff,16,Wednesday,8.0,1
8a60145b145ffff,1,Friday,8.0,2
8a60145b145ffff,1,Monday,73.0,15
8a60145b145ffff,1,Saturday,31.0,7
8a60145b145ffff,1,Sunday,26.0,6
8a60145b145ffff,1,Thursday,12.0,2
8a60145b145ffff,1,Tuesday,28.0,6
8a60145b145ffff,2,Friday,34.0,8
8a60145b145ffff,2,Saturday,4.0,1
8a60145b145ffff,2,Thursday,16.0,4
8a60145b145ffff,3,Friday,13.5,3
8a60145b145ffff,3,Monday,67.0,19
8a60145b145ffff,3,Sunday,55.0,13
8a60145b145ffff,3,Thursday,78.0,18
8a60145b145ffff,3,Tuesday,65.5,16
8a60145b145ffff,3,Wednesday,30.0,7
8a60145b145ffff,4,Friday,1.0,1
8a60145b145ffff,4,Saturday,1.0,1
8a60145b145ffff,4,Tuesday,1.0,1
8a60145b145ffff,5,Friday,33.5,10
8a60145b145ffff,5,Wednesday,5.0,1
8a60145b145ffff,13,Thursday,6.0,1
8a60145b145ffff,14,Thursday,8.0,1
8a60145b1467fff,2,Monday,4.0,1
8a60145b1467fff,3,Friday,9.0,2
8a60145b1467fff,3,Thursday,2.0,2
8a60145b1467fff,4,Monday,4.0,1
8a60145b1467fff,4,Wednesday,12.0,3
8a60145b1467fff,5,Tuesday,9.0,2
8a60145b1467fff,6,Monday,4.0,1
8a60145b1467fff,6,Saturday,4.0,1
8a60145b1467fff,6,Sunday,4.0,1
8a60145b1467fff,7,Saturday,4.0,1
8a60145b1467fff,7,Wednesday,4.0,1
8a60145b1467fff,10,Sunday,14.3,5
8a60145b1467fff,11,Saturday,6.5,1
8a60145b1467fff,11,Sunday,5.2,1
8a60145b1467fff,11,Thursday,5.2,1
8a60145b1467fff,11,Tuesday,5.2,1
8a60145b1467fff,12,Sunday,1.0,1
8a60145b1467fff,13,Saturday,4.0,1
8a60145b146ffff,4,Tuesday,2.0,1
8a60145b146ffff,5,Saturday,4.0,2
8a60145b146ffff,5,Wednesday,1.0,1
8a60145b1477fff,2,Saturday,4.0,1
8a60145b1477fff,2,Thursday,6.0,6
8a60145b1477fff,3,Friday,4.0,1
8a60145b1477fff,3,Saturday,20.0,5
8a60145b1477fff,3,Thursday,4.0,1
8a60145b1477fff,3,Wednesday,23.0,14
8a60145b1477fff,4,Saturday,4.0,1
8a60145b1477fff,4,Wednesday,4.0,1
8a60145b1477fff,6,Saturday,6.0,2
8a60145b1477fff,6,Thursday,7.0,6
8a60145b1477fff,8,Saturday,13.0,2
8a60145b1477fff,11,Thursday,5.2,1
8a60145b1497fff,3,Thursday,1.0,1
8a60145b1497fff,3,Tuesday,4.0,1
8a60145b1497fff,4,Wednesday,4.0,1
8a60145b1497fff,6,Wednesday,12.0,6
8a60145b1497fff,7,Friday,4.0,1
8a60145b1497fff,7,Saturday,4.0,1
8a60145b1497fff,7,Sunday,6.0,4
8a60145b1497fff,7,Tuesday,8.0,3
8a60145b1497fff,10,Tuesday,13.0,5
8a60145b1497fff,11,Tuesday,1.3,1
8a60145b149ffff,7,Wednesday,4.0,1
8a60145b149ffff,11,Sunday,24.700000000000003,5
8a60145b149ffff,11,Wednesday,5.2,1
8a60145b14c7fff,1,Monday,6.0,1
8a60145b14c7fff,2,Thursday,31.0,7
8a60145b14c7fff,8,Saturday,5.2,1
8a60145b14c7fff,9,Thursday,5.2,1
8a60145b14c7fff,9,Wednesday,52.0,7
8a60145b14c7fff,23,Wednesday,5.0,1
8a60145b14cffff,4,Thursday,13.0,3
8a60145b14cffff,5,Thursday,4.0,1
8a60145b14d7fff,1,Monday,9.0,1
8a60145b14d7fff,3,Monday,2.0,1
8a60145b14d7fff,4,Monday,4.0,4
8a60145b14d7fff,5,Monday,8.0,8
8a60145b14dffff,2,Monday,4.0,4
8a60145b14dffff,3,Thursday,8.0,1
8a60145b14dffff,13,Friday,16.0,2
8a60145b14e7fff,0,Saturday,15.0,3
8a60145b14e7fff,1,Sunday,14.0,3
8a60145b14e7fff,2,Saturday,11.0,2
8a60145b14e7fff,2,Sunday,13.0,3
8a60145b14e7fff,2,Thursday,14.0,3
8a60145b14e7fff,2,Tuesday,17.0,4
8a60145b14e7fff,3,Saturday,10.0,2
8a60145b14e7fff,3,Sunday,32.0,7
8a60145b14e7fff,3,Thursday,1.0,1
8a60145b14e7fff,4,Monday,6.0,3
8a60145b14e7fff,4,Thursday,1.0,1
8a60145b14e7fff,4,Wednesday,6.0,3
8a60145b14e7fff,5,Saturday,2.0,1
8a60145b14e7fff,5,Thursday,13.0,2
8a60145b14e7fff,6,Friday,5.0,2
8a60145b14e7fff,6,Thursday,4.0,1
8a60145b14e7fff,8,Friday,28.6,6
8a60145b14e7fff,8,Wednesday,5.2,1
8a60145b14e7fff,9,Saturday,68.9,15
8a60145b14e7fff,10,Sunday,6.5,1
8a60145b14e7fff,10,Wednesday,20.8,2
8a60145b14e7fff,11,Wednesday,5.2,2
8a60145b14e7fff,13,Sunday,1.0,1
8a60145b14e7fff,14,Sunday,2.0,1
8a60145b14e7fff,16,Saturday,2.0,1
8a60145b14effff,1,Sunday,28.0,6
8a60145b14effff,2,Saturday,5.0,1
8a60145b14effff,2,Sunday,5.0,1
8a60145b14effff,2,Thursday,10.0,3
8a60145b14effff,2,Tuesday,8.0,2
8a60145b14effff,3,Sunday,4.0,1
8a60145b14effff,3,Tuesday,4.0,1
8a60145b14effff,3,Wednesday,18.0,4
8a60145b14effff,4,Friday,5.0,1
8a60145b14effff,4,Thursday,4.0,1
8a60145b14effff,4,Tuesday,2.0,1
8a60145b14effff,5,Saturday,4.0,1
8a60145b14effff,6,Friday,5.0,2
8a60145b14effff,6,Saturday,4.0,1
8a60145b14effff,6,Sunday,4.0,1
8a60145b14effff,6,Thursday,2.0,2
8a60145b14effff,7,Monday,8.0,2
8a60145b14effff,7,Sunday,4.0,1
8a60145b14effff,8,Friday,24.700000000000003,5
8a60145b14effff,8,Saturday,14.3,5
8a60145b14effff,8,Thursday,67.6,9
8a60145b14effff,9,Friday,119.08,22
8a60145b14effff,9,Saturday,6.5,3
8a60145b14effff,9,Thursday,40.300000000000004,7
8a60145b14effff,10,Friday,19.5,5
8a60145b14effff,13,Thursday,4.0,1
8a60145b150ffff,3,Saturday,4.0,1
8a60145b150ffff,5,Monday,8.0,2
8a60145b1517fff,10,Friday,13.0,4
8a60145b151ffff,2,Thursday,2.0,2
8a60145b151ffff,3,Friday,25.0,16
8a60145b151ffff,3,Sunday,10.0,10
8a60145b151ffff,3,Thursday,2.0,2
8a60145b151ffff,3,Wednesday,11.0,8
8a60145b151ffff,4,Friday,13.0,9
8a60145b151ffff,4,Sunday,6.0,6
8a60145b151ffff,6,Sunday,2.0,1
8a60145b151ffff,10,Friday,37.7,24
8a60145b151ffff,10,Wednesday,3.9000000000000004,3
8a60145b151ffff,11,Friday,39.0,24
8a60145b151ffff,12,Friday,7.0,7
8a60145b151ffff,13,Friday,9.0,9
8a60145b151ffff,13,Wednesday,1.0,1
8a60145b152ffff,2,Sunday,6.0,1
8a60145b1547fff,2,Sunday,24.0,5
8a60145b1547fff,4,Monday,9.0,5
8a60145b1547fff,4,Saturday,4.0,1
8a60145b1547fff,4,Wednesday,5.0,1
8a60145b1547fff,5,Monday,16.0,6
8a60145b1547fff,5,Sunday,4.0,1
8a60145b1547fff,5,Wednesday,16.0,4
8a60145b1547fff,6,Wednesday,4.0,1
8a60145b1547fff,7,Sunday,4.0,1
8a60145b1547fff,7,Tuesday,4.0,1
8a60145b1547fff,8,Sunday,7.800000000000001,1
8a60145b1547fff,11,Friday,5.2,1
8a60145b1547fff,11,Monday,5.2,1
8a60145b1547fff,11,Sunday,10.4,2
8a60145b1547fff,11,Thursday,10.4,2
8a60145b1547fff,11,Wednesday,7.800000000000001,1
8a60145b1547fff,12,Saturday,1.0,1
8a60145b1547fff,12,Sunday,4.0,1
8a60145b1547fff,12,Wednesday,4.0,1
8a60145b1547fff,13,Monday,13.0,13
8a60145b1547fff,13,Saturday,11.0,5
8a60145b1547fff,13,Tuesday,4.0,1
8a60145b1547fff,14,Monday,3.0,3
8a60145b154ffff,3,Saturday,17.0,4
8a60145b154ffff,7,Saturday,8.0,2
8a60145b154ffff,7,Thursday,8.0,2
8a60145b154ffff,13,Tuesday,13.0,4
8a60145b1557fff,0,Tuesday,6.0,1
8a60145b1557fff,4,Saturday,6.0,1
8a60145b1557fff,4,Thursday,4.0,1
8a60145b1557fff,6,Friday,6.0,1
8a60145b1557fff,11,Monday,5.2,1
8a60145b155ffff,2,Sunday,6.0,1
8a60145b155ffff,4,Wednesday,4.0,1
8a60145b155ffff,5,Monday,4.0,1
8a60145b155ffff,5,Sunday,1.0,1
8a60145b155ffff,5,Wednesday,4.0,1
8a60145b155ffff,6,Wednesday,5.0,2
8a60145b155ffff,7,Monday,4.0,1
8a60145b155ffff,10,Sunday,5.2,1
8a60145b155ffff,13,Saturday,8.0,2
8a60145b155ffff,14,Saturday,4.0,1
8a60145b156ffff,2,Monday,5.0,1
8a60145b156ffff,2,Saturday,1.0,1
8a60145b156ffff,3,Monday,3.0,3
8a60145b156ffff,3,Saturday,4.0,1
8a60145b156ffff,3,Thursday,2.0,2
8a60145b156ffff,3,Tuesday,1.0,1
8a60145b156ffff,4,Monday,4.0,4
8a60145b156ffff,4,Saturday,4.0,1
8a60145b156ffff,5,Monday,3.0,3
8a60145b156ffff,6,Friday,3.0,2
8a60145b156ffff,7,Saturday,8.0,2
